name,price,rating,url,source
CHOCOINDIANART Lovely Happy Valentine's Day-12pcs Chocolate Gift Box (3) || Truffles,740.0,,https://www.flipkart.com/chocoindianart-lovely-happy-valentine-s-day-12pcs-chocolate-gift-box-3-truffles/p/itme31ad554bebf3,flipkart
CHOCOINDIANART Lover Happy Valentine's Day-12pcs Delicious Chocolate Gift Box || Truffles,728.0,,https://www.flipkart.com/chocoindianart-lover-happy-valentine-s-day-12pcs-delicious-chocolate-gift-box-truffles/p/itm4e18ae81607b2,flipkart
CHOCOINDIANART Special- Happy Valentine's Day-12 Chocolate Gift Box || Truffles,740.0,,https://www.flipkart.com/chocoindianart-special-happy-valentine-s-day-12-chocolate-gift-box-truffles/p/itmea93be9822170,flipkart
CHOCOINDIANART Very Very Special- Happy BirthDay-12 Chocolate GiftS Box || Truffles,740.0,,https://www.flipkart.com/chocoindianart-very-special-happy-birthday-12-chocolate-gifts-box-truffles/p/itmcf04dccdd1d78,flipkart
CHOCOINDIANART Happy Birthday-12pcs Delicious Chocolate Gift Box 27 || Truffles,728.0,,https://www.flipkart.com/chocoindianart-happy-birthday-12pcs-delicious-chocolate-gift-box-27-truffles/p/itmdad59a0c52361,flipkart
CHOCOINDIANART Sweet Happy Birthday-12pcs Delicious Chocolate Gift Box 25 || Truffles,757.0,,https://www.flipkart.com/chocoindianart-sweet-happy-birthday-12pcs-delicious-chocolate-gift-box-25-truffles/p/itmee71e7743abe3,flipkart
CHOCOINDIANART Special Happy BirthDay 12 Chocolate Surprise Gift Box | Truffles,664.0,,https://www.flipkart.com/chocoindianart-special-happy-birthday-12-chocolate-surprise-gift-box-truffles/p/itm3e9b3432f0e6f,flipkart
CHOCOINDIANART New idea happy birthday 12 Delicious Chocolate Gift Box | Truffles,684.0,,https://www.flipkart.com/chocoindianart-new-idea-happy-birthday-12-delicious-chocolate-gift-box-truffles/p/itm9819519b0973e,flipkart
OddClick I LOVE YOU chocolate gift box for boyfriend girlfriend husband wife Paper Gift Box,268.0,,https://www.flipkart.com/oddclick-love-you-chocolate-gift-box-boyfriend-girlfriend-husband-wife-paper/p/itm691e44c094a9b,flipkart
Regallo Chocolate Gift Box For Every Special Occasion Gifts Brittles,234.0,,https://www.flipkart.com/regallo-chocolate-gift-box-every-special-occasion-gifts-brittles/p/itm22c2f315d1cb8,flipkart
OddClick birthday gifts for girlfriend girls special boy Boyfriend Bestie Friend Combo Paper Gift Box,304.0,,https://www.flipkart.com/oddclick-birthday-gifts-girlfriend-girls-special-boy-boyfriend-bestie-friend-combo-paper-gift-box/p/itm98309e65c7a7a,flipkart
Midiron Stunning Mother Day Chocolate Gift Combo for Mother – Loving Gift Set Mother Assorted Gift Box,442.0,,https://www.flipkart.com/midiron-stunning-mother-day-chocolate-gift-combo-loving-set-assorted-box/p/itm0127092f1b2de,flipkart
"CHOCOINDIANART Super Happy Valentine's Day, 12pcs Chocolate Gift Box (17), Truffles",394.0,,https://www.flipkart.com/chocoindianart-super-happy-valentine-s-day-12pcs-chocolate-gift-box-17-truffles/p/itm9edcb058917dd,flipkart
OddClick I am sorry gifts chocolate for girlfriend wife boyfriend husband Paper Gift Box,327.0,,https://www.flipkart.com/oddclick-am-sorry-gifts-chocolate-girlfriend-wife-boyfriend-husband-paper-gift-box/p/itm994b495bc1dee,flipkart
Midiron Heartwarming Surprise Combo for Mom – Sweet Gifts & Loving Touch Assorted Gift Box,599.0,,https://www.flipkart.com/midiron-heartwarming-surprise-combo-mom-sweet-gifts-loving-touch-assorted-gift-box/p/itmc1c5925f7580e,flipkart
"CHOCOINDIANART Surprise Gift, Happy BirthDay, 12 Chocolate GiftS Box, Truffles",427.0,,https://www.flipkart.com/chocoindianart-surprise-gift-happy-birthday-12-chocolate-gifts-box-truffles/p/itmfeax3fd8jxpjn,flipkart
"BOGATCHI EID Mubarak Gift Special Chocolate Box, 18 pcs Plastic Gift Box",340.0,,https://www.flipkart.com/bogatchi-eid-mubarak-gift-special-chocolate-box-18-pcs-plastic-box/p/itmc05f737da2442,flipkart
Midiron Sweet Mother’s Day Gift Combo for Mumma – Chocolate Treat to Celebrate Love&Care Assorted Gift Box,350.0,,https://www.flipkart.com/midiron-sweet-mothers-day-gift-combo-mumma-chocolate-treat-celebrate-love-care-assorted-box/p/itm80315c637df35,flipkart
OddClick chocolate gift combo I am sorry I Love You gift pack gift box Paper Gift Box,344.0,,https://www.flipkart.com/oddclick-chocolate-gift-combo-am-sorry-love-you-pack-box-paper/p/itm12d971c09ca70,flipkart
The Gift Studio Cocoa Bliss Box Combo,771.0,,https://www.flipkart.com/gift-studio-cocoa-bliss-box-combo/p/itmb44c69280f389,flipkart
"CHOCOINDIANART Wonderful Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",423.0,,https://www.flipkart.com/chocoindianart-wonderful-happy-valentine-s-day-12pcs-chocolate-gift-box-truffles/p/itm2d626e53d3769,flipkart
"CHOCOINDIANART Special, Happy BirthDay, 12 Chocolate Gift Box, Truffles",463.0,,https://www.flipkart.com/chocoindianart-special-happy-birthday-12-chocolate-gift-box-truffles/p/itmfeax3jc4zmg8g,flipkart
Midiron Elegant Mum Chocolate Box – Stylish Mother’s Day Delight Gift Set for Her Assorted Gift Box,492.0,,https://www.flipkart.com/midiron-elegant-mum-chocolate-box-stylish-mothers-day-delight-gift-set-her-assorted/p/itmb111114ec9185,flipkart
"CHOCOINDIANART Wonderful Happy Valentine's Day, 12pcs Chocolate Gift Box(11), Truffles",388.0,,https://www.flipkart.com/chocoindianart-wonderful-happy-valentine-s-day-12pcs-chocolate-gift-box-11-truffles/p/itm0fdfc3f6a48de,flipkart
"CHOCOINDIANART My Happy Valentine's Day, 12pcs Chocolate Gift Box (5), Truffles",427.0,,https://www.flipkart.com/chocoindianart-my-happy-valentine-s-day-12pcs-chocolate-gift-box-5-truffles/p/itmc710adcc58bbf,flipkart
CHOCO TEDDY'S CTPL00010 Assorted Gift Box,248.0,,https://www.flipkart.com/choco-teddy-s-ctpl00010-assorted-gift-box/p/itmb90929c794404,flipkart
OddClick valentine day special gift for wife husband 12pcs Chocolate Gift Box Truffles,268.0,,https://www.flipkart.com/oddclick-valentine-day-special-gift-wife-husband-12pcs-chocolate-box-truffles/p/itmcc5eb272fb44b,flipkart
"CHOCOINDIANART Decorative Happy Valentine's Day, 12pcs Chocolate Gift Box (1), Truffles",424.0,,https://www.flipkart.com/chocoindianart-decorative-happy-valentine-s-day-12pcs-chocolate-gift-box-1-truffles/p/itmc2d46bb682252,flipkart
